student_id,class_id,date,status
ST0756,C8B,2026-06-01,present
ST0757,C8B,2026-06-01,absent
ST0758,C8B,2026-06-01,absent
ST0759,C8B,2026-06-01,absent
ST0760,C8B,2026-06-01,present
ST0761,C8B,2026-06-01,present
ST0762,C8B,2026-06-01,absent
ST0763,C8B,2026-06-01,present
ST0764,C8B,2026-06-01,present
ST0765,C8B,2026-06-01,present
ST0766,C8B,2026-06-01,present
ST0767,C8B,2026-06-01,present
ST0768,C8B,2026-06-01,absent
ST0769,C8B,2026-06-01,absent
ST0770,C8B,2026-06-01,present
ST0771,C8B,2026-06-01,absent
ST0772,C8B,2026-06-01,present
ST0773,C8B,2026-06-01,absent
ST0774,C8B,2026-06-01,absent
ST0775,C8B,2026-06-01,absent
ST0776,C8B,2026-06-01,absent
ST0777,C8B,2026-06-01,absent
ST0778,C8B,2026-06-01,absent
ST0779,C8B,2026-06-01,present
ST0780,C8B,2026-06-01,present
ST0781,C8B,2026-06-01,absent
ST0782,C8B,2026-06-01,present
ST0783,C8B,2026-06-01,absent
ST0784,C8B,2026-06-01,absent
ST0785,C8B,2026-06-01,present
ST0786,C8B,2026-06-01,absent
ST0787,C8B,2026-06-01,absent
ST0788,C8B,2026-06-01,absent
ST0789,C8B,2026-06-01,absent
ST0790,C8B,2026-06-01,present
ST0791,C8B,2026-06-01,present
ST0792,C8B,2026-06-01,absent
ST0793,C8B,2026-06-01,absent
ST0794,C8B,2026-06-01,present
ST0795,C8B,2026-06-01,present
ST0796,C8B,2026-06-01,absent
ST0797,C8B,2026-06-01,present
ST0798,C8B,2026-06-01,present
ST0799,C8B,2026-06-01,absent
ST0800,C8B,2026-06-01,present
ST0801,C9A,2026-06-01,present
ST0802,C9A,2026-06-01,present
ST0803,C9A,2026-06-01,absent
ST0804,C9A,2026-06-01,absent
ST0805,C9A,2026-06-01,absent
ST0806,C9A,2026-06-01,absent
ST0807,C9A,2026-06-01,present
ST0808,C9A,2026-06-01,present
ST0809,C9A,2026-06-01,present
ST0810,C9A,2026-06-01,absent
ST0811,C9A,2026-06-01,present
ST0812,C9A,2026-06-01,present
ST0813,C9A,2026-06-01,absent
ST0814,C9A,2026-06-01,absent
ST0815,C9A,2026-06-01,present
ST0816,C9A,2026-06-01,absent
ST0817,C9A,2026-06-01,present
ST0818,C9A,2026-06-01,absent
ST0819,C9A,2026-06-01,absent
ST0820,C9A,2026-06-01,present
ST0821,C9A,2026-06-01,absent
ST0822,C9A,2026-06-01,present
ST0823,C9A,2026-06-01,absent
ST0824,C9A,2026-06-01,present
ST0825,C9A,2026-06-01,present
ST0826,C9A,2026-06-01,absent
ST0827,C9A,2026-06-01,present
ST0828,C9A,2026-06-01,absent
ST0829,C9A,2026-06-01,absent
ST0830,C9A,2026-06-01,present
ST0831,C9A,2026-06-01,absent
ST0832,C9A,2026-06-01,absent
ST0833,C9A,2026-06-01,absent
ST0834,C9A,2026-06-01,absent
ST0835,C9A,2026-06-01,absent
ST0836,C9A,2026-06-01,present
ST0837,C9A,2026-06-01,absent
ST0838,C9A,2026-06-01,present
ST0839,C9A,2026-06-01,present
ST0840,C9A,2026-06-01,absent
ST0841,C9A,2026-06-01,present
ST0842,C9A,2026-06-01,absent
ST0843,C9A,2026-06-01,absent
ST0844,C9A,2026-06-01,present
ST0845,C9A,2026-06-01,absent
ST0846,C9A,2026-06-01,present
ST0847,C9A,2026-06-01,present
ST0848,C9A,2026-06-01,absent
ST0849,C9A,2026-06-01,present
ST0850,C9A,2026-06-01,absent
ST0851,C9B,2026-06-01,present
ST0852,C9B,2026-06-01,present
ST0853,C9B,2026-06-01,present
ST0854,C9B,2026-06-01,present
ST0855,C9B,2026-06-01,absent
ST0856,C9B,2026-06-01,present
ST0857,C9B,2026-06-01,absent
ST0858,C9B,2026-06-01,absent
ST0859,C9B,2026-06-01,absent
ST0860,C9B,2026-06-01,absent
ST0861,C9B,2026-06-01,absent
ST0862,C9B,2026-06-01,present
ST0863,C9B,2026-06-01,absent
ST0864,C9B,2026-06-01,absent
ST0865,C9B,2026-06-01,absent
ST0866,C9B,2026-06-01,absent
ST0867,C9B,2026-06-01,absent
ST0868,C9B,2026-06-01,absent
ST0869,C9B,2026-06-01,absent
ST0870,C9B,2026-06-01,present
ST0871,C9B,2026-06-01,present
ST0872,C9B,2026-06-01,present
ST0873,C9B,2026-06-01,present
ST0874,C9B,2026-06-01,absent
ST0875,C9B,2026-06-01,absent
ST0876,C9B,2026-06-01,absent
ST0877,C9B,2026-06-01,absent
ST0878,C9B,2026-06-01,absent
ST0879,C9B,2026-06-01,present
ST0880,C9B,2026-06-01,present
ST0881,C9B,2026-06-01,absent
ST0882,C9B,2026-06-01,absent
ST0883,C9B,2026-06-01,absent
ST0884,C9B,2026-06-01,absent
ST0885,C9B,2026-06-01,absent
ST0886,C9B,2026-06-01,present
ST0887,C9B,2026-06-01,present
ST0888,C9B,2026-06-01,absent
ST0889,C9B,2026-06-01,present
ST0890,C9B,2026-06-01,present
ST0891,C9B,2026-06-01,present
ST0892,C9B,2026-06-01,absent
ST0893,C9B,2026-06-01,absent
ST0894,C9B,2026-06-01,absent
ST0895,C9B,2026-06-01,present
ST0896,C9B,2026-06-01,absent
ST0897,C9B,2026-06-01,present
ST0898,C9B,2026-06-01,present
ST0899,C9B,2026-06-01,absent
ST0900,C9B,2026-06-01,present
ST0901,C10A,2026-06-01,absent
ST0902,C10A,2026-06-01,present
ST0903,C10A,2026-06-01,present
ST0904,C10A,2026-06-01,absent
ST0905,C10A,2026-06-01,absent
ST0906,C10A,2026-06-01,present
ST0907,C10A,2026-06-01,present
ST0908,C10A,2026-06-01,present
ST0909,C10A,2026-06-01,present
ST0910,C10A,2026-06-01,present
ST0911,C10A,2026-06-01,absent
ST0912,C10A,2026-06-01,present
ST0913,C10A,2026-06-01,absent
ST0914,C10A,2026-06-01,present
ST0915,C10A,2026-06-01,present
ST0916,C10A,2026-06-01,present
ST0917,C10A,2026-06-01,absent
ST0918,C10A,2026-06-01,absent
ST0919,C10A,2026-06-01,absent
ST0920,C10A,2026-06-01,absent
ST0921,C10A,2026-06-01,present
ST0922,C10A,2026-06-01,present
ST0923,C10A,2026-06-01,absent
ST0924,C10A,2026-06-01,present
ST0925,C10A,2026-06-01,present
ST0926,C10A,2026-06-01,absent
ST0927,C10A,2026-06-01,absent
ST0928,C10A,2026-06-01,absent
ST0929,C10A,2026-06-01,absent
ST0930,C10A,2026-06-01,absent
ST0931,C10A,2026-06-01,present
ST0932,C10A,2026-06-01,present
ST0933,C10A,2026-06-01,absent
ST0934,C10A,2026-06-01,absent
ST0935,C10A,2026-06-01,absent
ST0936,C10A,2026-06-01,absent
ST0937,C10A,2026-06-01,present
ST0938,C10A,2026-06-01,absent
ST0939,C10A,2026-06-01,present
ST0940,C10A,2026-06-01,absent
ST0941,C10A,2026-06-01,present
ST0942,C10A,2026-06-01,present
ST0943,C10A,2026-06-01,present
ST0944,C10A,2026-06-01,absent
ST0945,C10A,2026-06-01,present
ST0946,C10A,2026-06-01,absent
ST0947,C10A,2026-06-01,present
ST0948,C10A,2026-06-01,absent
ST0949,C10A,2026-06-01,absent
ST0950,C10A,2026-06-01,absent
ST0951,C10B,2026-06-01,present
ST0952,C10B,2026-06-01,absent
ST0953,C10B,2026-06-01,present
ST0954,C10B,2026-06-01,absent
ST0955,C10B,2026-06-01,absent
ST0956,C10B,2026-06-01,absent
ST0957,C10B,2026-06-01,present
ST0958,C10B,2026-06-01,present
ST0959,C10B,2026-06-01,present
ST0960,C10B,2026-06-01,present
ST0961,C10B,2026-06-01,present
ST0962,C10B,2026-06-01,present
ST0963,C10B,2026-06-01,present
ST0964,C10B,2026-06-01,absent
ST0965,C10B,2026-06-01,present
ST0966,C10B,2026-06-01,present
ST0967,C10B,2026-06-01,present
ST0968,C10B,2026-06-01,absent
ST0969,C10B,2026-06-01,absent
ST0970,C10B,2026-06-01,present
ST0971,C10B,2026-06-01,present
ST0972,C10B,2026-06-01,present
ST0973,C10B,2026-06-01,present
ST0974,C10B,2026-06-01,present
ST0975,C10B,2026-06-01,absent
ST0976,C10B,2026-06-01,absent
ST0977,C10B,2026-06-01,present
ST0978,C10B,2026-06-01,absent
ST0979,C10B,2026-06-01,present
ST0980,C10B,2026-06-01,present
ST0981,C10B,2026-06-01,absent
ST0982,C10B,2026-06-01,present
ST0983,C10B,2026-06-01,absent
ST0984,C10B,2026-06-01,absent
ST0985,C10B,2026-06-01,absent
ST0986,C10B,2026-06-01,present
ST0987,C10B,2026-06-01,absent
ST0988,C10B,2026-06-01,absent
ST0989,C10B,2026-06-01,absent
ST0990,C10B,2026-06-01,absent
ST0991,C10B,2026-06-01,present
ST0992,C10B,2026-06-01,absent
ST0993,C10B,2026-06-01,present
ST0994,C10B,2026-06-01,present
ST0995,C10B,2026-06-01,present
ST0996,C10B,2026-06-01,absent
ST0997,C10B,2026-06-01,absent
ST0998,C10B,2026-06-01,absent
ST0999,C10B,2026-06-01,absent
ST1000,C10B,2026-06-01,present
ST1001,C11A,2026-06-01,absent
ST1002,C11A,2026-06-01,absent
ST1003,C11A,2026-06-01,absent
ST1004,C11A,2026-06-01,absent
ST1005,C11A,2026-06-01,absent
ST1006,C11A,2026-06-01,present
ST1007,C11A,2026-06-01,absent
ST1008,C11A,2026-06-01,absent
ST1009,C11A,2026-06-01,absent
ST1010,C11A,2026-06-01,present
ST1011,C11A,2026-06-01,absent
ST1012,C11A,2026-06-01,present
ST1013,C11A,2026-06-01,absent
ST1014,C11A,2026-06-01,absent
ST1015,C11A,2026-06-01,absent
ST1016,C11A,2026-06-01,present
ST1017,C11A,2026-06-01,absent
ST1018,C11A,2026-06-01,absent
ST1019,C11A,2026-06-01,present
ST1020,C11A,2026-06-01,absent
ST1021,C11A,2026-06-01,present
ST1022,C11A,2026-06-01,present
ST1023,C11A,2026-06-01,absent
ST1024,C11A,2026-06-01,present
ST1025,C11A,2026-06-01,present
ST1026,C11A,2026-06-01,present
ST1027,C11A,2026-06-01,absent
ST1028,C11A,2026-06-01,present
ST1029,C11A,2026-06-01,present
ST1030,C11A,2026-06-01,present
ST1031,C11A,2026-06-01,absent
ST1032,C11A,2026-06-01,absent
ST1033,C11A,2026-06-01,present
ST1034,C11A,2026-06-01,absent
ST1035,C11A,2026-06-01,present
ST1036,C11A,2026-06-01,absent
ST1037,C11A,2026-06-01,absent
ST1038,C11A,2026-06-01,present
ST1039,C11A,2026-06-01,present
ST1040,C11A,2026-06-01,absent
ST1041,C11A,2026-06-01,present
ST1042,C11A,2026-06-01,absent
ST1043,C11A,2026-06-01,absent
ST1044,C11A,2026-06-01,present
ST1045,C11A,2026-06-01,present
ST1046,C11A,2026-06-01,present
ST1047,C11A,2026-06-01,present
ST1048,C11A,2026-06-01,present
ST1049,C11A,2026-06-01,present
ST1050,C11A,2026-06-01,present
ST1051,C11B,2026-06-01,absent
ST1052,C11B,2026-06-01,present
ST1053,C11B,2026-06-01,present
ST1054,C11B,2026-06-01,absent
ST1055,C11B,2026-06-01,present
ST1056,C11B,2026-06-01,absent
ST1057,C11B,2026-06-01,absent
ST1058,C11B,2026-06-01,present
ST1059,C11B,2026-06-01,present
ST1060,C11B,2026-06-01,present
ST1061,C11B,2026-06-01,absent
ST1062,C11B,2026-06-01,absent
ST1063,C11B,2026-06-01,present
ST1064,C11B,2026-06-01,absent
ST1065,C11B,2026-06-01,present
ST1066,C11B,2026-06-01,absent
ST1067,C11B,2026-06-01,absent
ST1068,C11B,2026-06-01,present
ST1069,C11B,2026-06-01,absent
ST1070,C11B,2026-06-01,present
ST1071,C11B,2026-06-01,absent
ST1072,C11B,2026-06-01,present
ST1073,C11B,2026-06-01,absent
ST1074,C11B,2026-06-01,absent
ST1075,C11B,2026-06-01,present
ST1076,C11B,2026-06-01,absent
ST1077,C11B,2026-06-01,absent
ST1078,C11B,2026-06-01,present
ST1079,C11B,2026-06-01,present
ST1080,C11B,2026-06-01,absent
ST1081,C11B,2026-06-01,absent
ST1082,C11B,2026-06-01,present
ST1083,C11B,2026-06-01,absent
ST1084,C11B,2026-06-01,present
ST1085,C11B,2026-06-01,present
ST1086,C11B,2026-06-01,present
ST1087,C11B,2026-06-01,absent
ST1088,C11B,2026-06-01,absent
ST1089,C11B,2026-06-01,absent
ST1090,C11B,2026-06-01,absent
ST1091,C11B,2026-06-01,present
ST1092,C11B,2026-06-01,absent
ST1093,C11B,2026-06-01,present
ST1094,C11B,2026-06-01,absent
ST1095,C11B,2026-06-01,present
ST1096,C11B,2026-06-01,absent
ST1097,C11B,2026-06-01,absent
ST1098,C11B,2026-06-01,absent
ST1099,C11B,2026-06-01,present
ST1100,C11B,2026-06-01,absent
ST1101,C12A,2026-06-01,absent
ST1102,C12A,2026-06-01,present
ST1103,C12A,2026-06-01,present
ST1104,C12A,2026-06-01,absent
ST1105,C12A,2026-06-01,present
ST1106,C12A,2026-06-01,absent
ST1107,C12A,2026-06-01,absent
ST1108,C12A,2026-06-01,present
ST1109,C12A,2026-06-01,absent
ST1110,C12A,2026-06-01,present
ST1111,C12A,2026-06-01,absent
ST1112,C12A,2026-06-01,present
ST1113,C12A,2026-06-01,present
ST1114,C12A,2026-06-01,absent
ST1115,C12A,2026-06-01,present
ST1116,C12A,2026-06-01,absent
ST1117,C12A,2026-06-01,absent
ST1118,C12A,2026-06-01,absent
ST1119,C12A,2026-06-01,absent
ST1120,C12A,2026-06-01,absent
ST1121,C12A,2026-06-01,present
ST1122,C12A,2026-06-01,present
ST1123,C12A,2026-06-01,present
ST1124,C12A,2026-06-01,present
ST1125,C12A,2026-06-01,absent
ST1126,C12A,2026-06-01,present
ST1127,C12A,2026-06-01,present
ST1128,C12A,2026-06-01,absent
ST1129,C12A,2026-06-01,present
ST1130,C12A,2026-06-01,present
ST1131,C12A,2026-06-01,absent
ST1132,C12A,2026-06-01,absent
ST1133,C12A,2026-06-01,absent
ST1134,C12A,2026-06-01,absent
ST1135,C12A,2026-06-01,absent
ST1136,C12A,2026-06-01,absent
ST1137,C12A,2026-06-01,present
ST1138,C12A,2026-06-01,absent
ST1139,C12A,2026-06-01,present
ST1140,C12A,2026-06-01,present
ST1141,C12A,2026-06-01,absent
ST1142,C12A,2026-06-01,absent
ST1143,C12A,2026-06-01,absent
ST1144,C12A,2026-06-01,present
ST1145,C12A,2026-06-01,absent
ST1146,C12A,2026-06-01,absent
ST1147,C12A,2026-06-01,absent
ST1148,C12A,2026-06-01,present
ST1149,C12A,2026-06-01,absent
ST1150,C12A,2026-06-01,present
ST1151,C12B,2026-06-01,present
ST1152,C12B,2026-06-01,present
ST1153,C12B,2026-06-01,present
ST1154,C12B,2026-06-01,absent
ST1155,C12B,2026-06-01,absent
ST1156,C12B,2026-06-01,absent
ST1157,C12B,2026-06-01,absent
ST1158,C12B,2026-06-01,absent
ST1159,C12B,2026-06-01,absent
ST1160,C12B,2026-06-01,present
ST1161,C12B,2026-06-01,present
ST1162,C12B,2026-06-01,present
ST1163,C12B,2026-06-01,absent
ST1164,C12B,2026-06-01,absent
ST1165,C12B,2026-06-01,present
ST1166,C12B,2026-06-01,absent
ST1167,C12B,2026-06-01,present
ST1168,C12B,2026-06-01,absent
ST1169,C12B,2026-06-01,present
ST1170,C12B,2026-06-01,present
ST1171,C12B,2026-06-01,absent
ST1172,C12B,2026-06-01,absent
ST1173,C12B,2026-06-01,absent
ST1174,C12B,2026-06-01,present
ST1175,C12B,2026-06-01,absent
ST1176,C12B,2026-06-01,absent
ST1177,C12B,2026-06-01,absent
ST1178,C12B,2026-06-01,absent
ST1179,C12B,2026-06-01,present
ST1180,C12B,2026-06-01,absent
ST1181,C12B,2026-06-01,absent
ST1182,C12B,2026-06-01,absent
ST1183,C12B,2026-06-01,present
ST1184,C12B,2026-06-01,absent
ST1185,C12B,2026-06-01,present
ST1186,C12B,2026-06-01,present
ST1187,C12B,2026-06-01,present
ST1188,C12B,2026-06-01,present
ST1189,C12B,2026-06-01,present
ST1190,C12B,2026-06-01,absent
ST1191,C12B,2026-06-01,present
ST1192,C12B,2026-06-01,present
ST1193,C12B,2026-06-01,present
ST1194,C12B,2026-06-01,absent
ST1195,C12B,2026-06-01,absent
ST1196,C12B,2026-06-01,present
ST1197,C12B,2026-06-01,present
ST1198,C12B,2026-06-01,present
ST1199,C12B,2026-06-01,absent
ST1200,C12B,2026-06-01,absent
ST0001,C1A,2026-06-02,present
ST0002,C1A,2026-06-02,present
ST0003,C1A,2026-06-02,present
ST0004,C1A,2026-06-02,absent
ST0005,C1A,2026-06-02,present
ST0006,C1A,2026-06-02,present
ST0007,C1A,2026-06-02,absent
ST0008,C1A,2026-06-02,absent
ST0009,C1A,2026-06-02,absent
ST0010,C1A,2026-06-02,present
ST0011,C1A,2026-06-02,present
ST0012,C1A,2026-06-02,absent
ST0013,C1A,2026-06-02,absent
ST0014,C1A,2026-06-02,present
ST0015,C1A,2026-06-02,absent
ST0016,C1A,2026-06-02,absent
ST0017,C1A,2026-06-02,absent
ST0018,C1A,2026-06-02,absent
ST0019,C1A,2026-06-02,absent
ST0020,C1A,2026-06-02,present
ST0021,C1A,2026-06-02,absent
ST0022,C1A,2026-06-02,present
ST0023,C1A,2026-06-02,absent
ST0024,C1A,2026-06-02,present
ST0025,C1A,2026-06-02,absent
ST0026,C1A,2026-06-02,present
ST0027,C1A,2026-06-02,absent
ST0028,C1A,2026-06-02,absent
ST0029,C1A,2026-06-02,present
ST0030,C1A,2026-06-02,present
ST0031,C1A,2026-06-02,absent
ST0032,C1A,2026-06-02,present
ST0033,C1A,2026-06-02,present
ST0034,C1A,2026-06-02,absent
ST0035,C1A,2026-06-02,absent
ST0036,C1A,2026-06-02,present
ST0037,C1A,2026-06-02,absent
ST0038,C1A,2026-06-02,present
ST0039,C1A,2026-06-02,absent
ST0040,C1A,2026-06-02,absent
ST0041,C1A,2026-06-02,absent
ST0042,C1A,2026-06-02,present
ST0043,C1A,2026-06-02,absent
ST0044,C1A,2026-06-02,absent
ST0045,C1A,2026-06-02,present
ST0046,C1A,2026-06-02,present
ST0047,C1A,2026-06-02,present
ST0048,C1A,2026-06-02,absent
ST0049,C1A,2026-06-02,absent
ST0050,C1A,2026-06-02,absent
ST0051,C1B,2026-06-02,absent
ST0052,C1B,2026-06-02,absent
ST0053,C1B,2026-06-02,absent
ST0054,C1B,2026-06-02,absent
ST0055,C1B,2026-06-02,present
ST0056,C1B,2026-06-02,present
ST0057,C1B,2026-06-02,absent
ST0058,C1B,2026-06-02,absent
ST0059,C1B,2026-06-02,absent
ST0060,C1B,2026-06-02,absent
ST0061,C1B,2026-06-02,absent
ST0062,C1B,2026-06-02,present
ST0063,C1B,2026-06-02,present
ST0064,C1B,2026-06-02,absent
ST0065,C1B,2026-06-02,present
ST0066,C1B,2026-06-02,present
ST0067,C1B,2026-06-02,absent
ST0068,C1B,2026-06-02,absent
ST0069,C1B,2026-06-02,absent
ST0070,C1B,2026-06-02,present
ST0071,C1B,2026-06-02,present
ST0072,C1B,2026-06-02,present
ST0073,C1B,2026-06-02,absent
ST0074,C1B,2026-06-02,present
ST0075,C1B,2026-06-02,present
ST0076,C1B,2026-06-02,absent
ST0077,C1B,2026-06-02,absent
ST0078,C1B,2026-06-02,present
ST0079,C1B,2026-06-02,present
ST0080,C1B,2026-06-02,present
ST0081,C1B,2026-06-02,absent
ST0082,C1B,2026-06-02,absent
ST0083,C1B,2026-06-02,present
ST0084,C1B,2026-06-02,present
ST0085,C1B,2026-06-02,present
ST0086,C1B,2026-06-02,absent
ST0087,C1B,2026-06-02,absent
ST0088,C1B,2026-06-02,absent
ST0089,C1B,2026-06-02,absent
ST0090,C1B,2026-06-02,present
ST0091,C1B,2026-06-02,present
ST0092,C1B,2026-06-02,absent
ST0093,C1B,2026-06-02,present
ST0094,C1B,2026-06-02,absent
ST0095,C1B,2026-06-02,present
ST0096,C1B,2026-06-02,present
ST0097,C1B,2026-06-02,present
ST0098,C1B,2026-06-02,present
ST0099,C1B,2026-06-02,absent
ST0100,C1B,2026-06-02,present
ST0101,C2A,2026-06-02,absent
ST0102,C2A,2026-06-02,present
ST0103,C2A,2026-06-02,present
ST0104,C2A,2026-06-02,present
ST0105,C2A,2026-06-02,present
ST0106,C2A,2026-06-02,present
ST0107,C2A,2026-06-02,present
ST0108,C2A,2026-06-02,present
ST0109,C2A,2026-06-02,absent
ST0110,C2A,2026-06-02,present
ST0111,C2A,2026-06-02,present
ST0112,C2A,2026-06-02,present
ST0113,C2A,2026-06-02,present
ST0114,C2A,2026-06-02,absent
ST0115,C2A,2026-06-02,absent
ST0116,C2A,2026-06-02,present
ST0117,C2A,2026-06-02,absent
ST0118,C2A,2026-06-02,present
ST0119,C2A,2026-06-02,absent
ST0120,C2A,2026-06-02,present
ST0121,C2A,2026-06-02,present
ST0122,C2A,2026-06-02,present
ST0123,C2A,2026-06-02,present
ST0124,C2A,2026-06-02,absent
ST0125,C2A,2026-06-02,absent
ST0126,C2A,2026-06-02,present
ST0127,C2A,2026-06-02,present
ST0128,C2A,2026-06-02,absent
ST0129,C2A,2026-06-02,present
ST0130,C2A,2026-06-02,absent
ST0131,C2A,2026-06-02,absent
ST0132,C2A,2026-06-02,absent
ST0133,C2A,2026-06-02,present
ST0134,C2A,2026-06-02,present
ST0135,C2A,2026-06-02,absent
ST0136,C2A,2026-06-02,absent
ST0137,C2A,2026-06-02,absent
ST0138,C2A,2026-06-02,absent
ST0139,C2A,2026-06-02,present
ST0140,C2A,2026-06-02,absent
ST0141,C2A,2026-06-02,absent
ST0142,C2A,2026-06-02,present
ST0143,C2A,2026-06-02,absent
ST0144,C2A,2026-06-02,present
ST0145,C2A,2026-06-02,present
ST0146,C2A,2026-06-02,present
ST0147,C2A,2026-06-02,present
ST0148,C2A,2026-06-02,absent
ST0149,C2A,2026-06-02,absent
ST0150,C2A,2026-06-02,present
ST0151,C2B,2026-06-02,absent
ST0152,C2B,2026-06-02,present
ST0153,C2B,2026-06-02,present
ST0154,C2B,2026-06-02,absent
ST0155,C2B,2026-06-02,absent
ST0156,C2B,2026-06-02,absent
ST0157,C2B,2026-06-02,absent
ST0158,C2B,2026-06-02,present
ST0159,C2B,2026-06-02,absent
ST0160,C2B,2026-06-02,present
ST0161,C2B,2026-06-02,absent
ST0162,C2B,2026-06-02,absent
ST0163,C2B,2026-06-02,absent
ST0164,C2B,2026-06-02,absent
ST0165,C2B,2026-06-02,present
ST0166,C2B,2026-06-02,absent
ST0167,C2B,2026-06-02,present
ST0168,C2B,2026-06-02,present
ST0169,C2B,2026-06-02,absent
ST0170,C2B,2026-06-02,absent
ST0171,C2B,2026-06-02,absent
ST0172,C2B,2026-06-02,absent
ST0173,C2B,2026-06-02,present
ST0174,C2B,2026-06-02,present
ST0175,C2B,2026-06-02,absent
ST0176,C2B,2026-06-02,absent
ST0177,C2B,2026-06-02,absent
ST0178,C2B,2026-06-02,present
ST0179,C2B,2026-06-02,absent
ST0180,C2B,2026-06-02,present
ST0181,C2B,2026-06-02,absent
ST0182,C2B,2026-06-02,present
ST0183,C2B,2026-06-02,absent
ST0184,C2B,2026-06-02,absent
ST0185,C2B,2026-06-02,present
ST0186,C2B,2026-06-02,absent
ST0187,C2B,2026-06-02,absent
ST0188,C2B,2026-06-02,present
ST0189,C2B,2026-06-02,absent
ST0190,C2B,2026-06-02,present
ST0191,C2B,2026-06-02,present
ST0192,C2B,2026-06-02,absent
ST0193,C2B,2026-06-02,absent
ST0194,C2B,2026-06-02,present
ST0195,C2B,2026-06-02,present
ST0196,C2B,2026-06-02,present
ST0197,C2B,2026-06-02,present
ST0198,C2B,2026-06-02,present
ST0199,C2B,2026-06-02,absent
ST0200,C2B,2026-06-02,absent
ST0201,C3A,2026-06-02,present
ST0202,C3A,2026-06-02,present
ST0203,C3A,2026-06-02,present
ST0204,C3A,2026-06-02,present
ST0205,C3A,2026-06-02,present
ST0206,C3A,2026-06-02,absent
ST0207,C3A,2026-06-02,absent
ST0208,C3A,2026-06-02,present
ST0209,C3A,2026-06-02,present
ST0210,C3A,2026-06-02,present
ST0211,C3A,2026-06-02,absent
ST0212,C3A,2026-06-02,present
ST0213,C3A,2026-06-02,present
ST0214,C3A,2026-06-02,present
ST0215,C3A,2026-06-02,present
ST0216,C3A,2026-06-02,present
ST0217,C3A,2026-06-02,absent
ST0218,C3A,2026-06-02,absent
ST0219,C3A,2026-06-02,present
ST0220,C3A,2026-06-02,absent
ST0221,C3A,2026-06-02,absent
ST0222,C3A,2026-06-02,absent
ST0223,C3A,2026-06-02,absent
ST0224,C3A,2026-06-02,present
ST0225,C3A,2026-06-02,present
ST0226,C3A,2026-06-02,absent
ST0227,C3A,2026-06-02,absent
ST0228,C3A,2026-06-02,present
ST0229,C3A,2026-06-02,absent
ST0230,C3A,2026-06-02,present
ST0231,C3A,2026-06-02,absent
ST0232,C3A,2026-06-02,present
ST0233,C3A,2026-06-02,present
ST0234,C3A,2026-06-02,absent
ST0235,C3A,2026-06-02,absent
ST0236,C3A,2026-06-02,present
ST0237,C3A,2026-06-02,absent
ST0238,C3A,2026-06-02,present
ST0239,C3A,2026-06-02,present
ST0240,C3A,2026-06-02,present
ST0241,C3A,2026-06-02,present
ST0242,C3A,2026-06-02,present
ST0243,C3A,2026-06-02,absent
ST0244,C3A,2026-06-02,absent
ST0245,C3A,2026-06-02,present
ST0246,C3A,2026-06-02,absent
ST0247,C3A,2026-06-02,absent
ST0248,C3A,2026-06-02,present
ST0249,C3A,2026-06-02,absent
ST0250,C3A,2026-06-02,present
ST0251,C3B,2026-06-02,present
ST0252,C3B,2026-06-02,present
ST0253,C3B,2026-06-02,present
ST0254,C3B,2026-06-02,absent
ST0255,C3B,2026-06-02,present
ST0256,C3B,2026-06-02,present
ST0257,C3B,2026-06-02,present
ST0258,C3B,2026-06-02,present
ST0259,C3B,2026-06-02,present
ST0260,C3B,2026-06-02,present
ST0261,C3B,2026-06-02,present
ST0262,C3B,2026-06-02,absent
ST0263,C3B,2026-06-02,present
ST0264,C3B,2026-06-02,present
ST0265,C3B,2026-06-02,absent
ST0266,C3B,2026-06-02,present
ST0267,C3B,2026-06-02,present
ST0268,C3B,2026-06-02,absent
ST0269,C3B,2026-06-02,present
ST0270,C3B,2026-06-02,absent
ST0271,C3B,2026-06-02,absent
ST0272,C3B,2026-06-02,present
ST0273,C3B,2026-06-02,present
ST0274,C3B,2026-06-02,present
ST0275,C3B,2026-06-02,absent
ST0276,C3B,2026-06-02,present
ST0277,C3B,2026-06-02,present
ST0278,C3B,2026-06-02,present
ST0279,C3B,2026-06-02,absent
ST0280,C3B,2026-06-02,present
ST0281,C3B,2026-06-02,absent
ST0282,C3B,2026-06-02,present
ST0283,C3B,2026-06-02,present
ST0284,C3B,2026-06-02,absent
ST0285,C3B,2026-06-02,present
ST0286,C3B,2026-06-02,absent
ST0287,C3B,2026-06-02,present
ST0288,C3B,2026-06-02,present
ST0289,C3B,2026-06-02,present
ST0290,C3B,2026-06-02,absent
ST0291,C3B,2026-06-02,present
ST0292,C3B,2026-06-02,absent
ST0293,C3B,2026-06-02,present
ST0294,C3B,2026-06-02,absent
ST0295,C3B,2026-06-02,absent
ST0296,C3B,2026-06-02,present
ST0297,C3B,2026-06-02,absent
ST0298,C3B,2026-06-02,present
ST0299,C3B,2026-06-02,present
ST0300,C3B,2026-06-02,present
ST0301,C4A,2026-06-02,absent
ST0302,C4A,2026-06-02,absent
ST0303,C4A,2026-06-02,absent
ST0304,C4A,2026-06-02,absent
ST0305,C4A,2026-06-02,absent
ST0306,C4A,2026-06-02,absent
ST0307,C4A,2026-06-02,present
ST0308,C4A,2026-06-02,present
ST0309,C4A,2026-06-02,present
ST0310,C4A,2026-06-02,present
